timestamp,step_name,duration
2025-06-08 12:46:36,cloudPrecompParallel,0.19992804527282715
2025-06-08 12:46:36,generationCycles,3.7996983528137207
2025-06-08 12:46:36,setTileColors,0.1184990406036377
2025-06-08 12:46:36,findLandRegionsParallel,0.007093906402587891
2025-06-08 12:46:36,indexOceansParallel,0.009876012802124023
2025-06-08 12:46:36,assignCoastTiles,0.0025467872619628906
2025-06-08 12:46:36,createTerritories,1.472463846206665
2025-06-08 12:46:36,precomputeTerritoryVision,14.493178844451904
2025-06-08 12:46:36,connectHarborsParallel,17.612371921539307
2025-06-08 12:46:36,workerInit,23.371498823165894
2025-06-08 12:46:36,dataSerialization,0.016549110412597656
2025-06-08 12:51:31,retrieveMapData,2.4080276489257812e-05
2025-06-08 12:51:31,tileGen,0.3289361000061035
2025-06-08 12:51:31,linkAdj,0.0420839786529541
2025-06-08 12:51:31,cloudPrecompParallel,0.17193984985351562
2025-06-08 12:51:31,generationCycles,4.073224067687988
2025-06-08 12:51:31,setTileColors,0.11958813667297363
2025-06-08 12:51:31,indexOceansParallel,0.011519193649291992
2025-06-08 12:51:31,findLandRegionsParallel,0.00763392448425293
2025-06-08 12:51:31,assignCoastTiles,0.0026149749755859375
2025-06-08 12:51:31,createTerritories,1.4699687957763672
2025-06-08 12:51:31,precomputeTerritoryVision,12.941212892532349
2025-06-08 12:51:31,connectHarborsParallel,17.810542106628418
2025-06-08 12:51:31,workerInit,23.87509775161743
2025-06-08 12:51:31,dataSerialization,0.017328977584838867
2025-06-08 12:53:30,retrieveMapData,1.7881393432617188e-05
2025-06-08 12:53:30,tileGen,0.32727503776550293
2025-06-08 12:53:30,linkAdj,0.028856992721557617
2025-06-08 12:53:30,cloudPrecompParallel,0.1569516658782959
2025-06-08 12:53:30,generationCycles,3.76529598236084
2025-06-08 12:53:30,setTileColors,0.1207890510559082
2025-06-08 12:53:30,indexOceansParallel,0.00966191291809082
2025-06-08 12:53:30,findLandRegionsParallel,0.007799863815307617
2025-06-08 12:53:30,assignCoastTiles,0.0025582313537597656
2025-06-08 12:53:30,createTerritories,1.4997830390930176
2025-06-08 12:53:30,precomputeTerritoryVision,15.989888191223145
2025-06-08 12:53:30,connectHarborsParallel,20.889100790023804
2025-06-08 12:53:30,workerInit,26.658756732940674
2025-06-08 12:53:30,dataSerialization,0.01637721061706543
2025-06-08 13:03:45,retrieveMapData,1.1205673217773438e-05
2025-06-08 13:03:45,tileGen,0.31024789810180664
2025-06-08 13:03:45,linkAdj,0.029940128326416016
2025-06-08 13:03:45,cloudPrecompParallel,0.1536850929260254
2025-06-08 13:03:45,generationCycles,3.723472833633423
2025-06-08 13:03:45,setTileColors,0.23784494400024414
2025-06-08 13:03:45,findLandRegionsParallel,0.00844717025756836
2025-06-08 13:03:45,indexOceansParallel,0.01465606689453125
2025-06-08 13:03:45,assignCoastTiles,0.004081249237060547
2025-06-08 13:03:45,createTerritories,1.4902260303497314
2025-06-08 13:03:45,precomputeTerritoryVision,14.447818040847778
2025-06-08 13:03:45,connectHarborsParallel,17.02755117416382
2025-06-08 13:03:45,workerInit,22.860642910003662
2025-06-08 13:03:45,dataSerialization,0.016668319702148438
2025-06-08 13:14:45,retrieveMapData,2.193450927734375e-05
2025-06-08 13:14:45,tileGen,0.3216979503631592
2025-06-08 13:14:45,linkAdj,0.035867929458618164
2025-06-08 13:14:45,cloudPrecompParallel,0.14208412170410156
2025-06-08 13:14:45,generationCycles,3.7571229934692383
2025-06-08 13:14:45,setTileColors,0.11804008483886719
2025-06-08 13:14:45,indexOceansParallel,0.01169586181640625
2025-06-08 13:14:45,findLandRegionsParallel,0.0066699981689453125
2025-06-08 13:14:45,assignCoastTiles,0.0030388832092285156
2025-06-08 13:14:45,createTerritories,1.351517915725708
2025-06-08 13:14:45,precomputeTerritoryVision,13.380300045013428
2025-06-08 13:14:45,connectHarborsParallel,17.369612216949463
2025-06-08 13:14:45,workerInit,22.98295283317566
2025-06-08 13:14:45,dataSerialization,0.017740964889526367
2025-06-08 17:25:24,retrieveMapData,2.09808349609375e-05
2025-06-08 17:25:24,tileGen,0.310192346572876
2025-06-08 17:25:24,linkAdj,0.0304110050201416
2025-06-08 17:25:24,cloudPrecompParallel,0.14033079147338867
2025-06-08 17:25:24,generationCycles,3.7796571254730225
2025-06-08 17:25:24,setTileColors,0.11950516700744629
2025-06-08 17:25:24,indexOceansParallel,0.01139211654663086
2025-06-08 17:25:24,findLandRegionsParallel,0.006504058837890625
2025-06-08 17:25:24,assignCoastTiles,0.002856016159057617
2025-06-08 17:25:24,createTerritories,1.3677818775177002
2025-06-08 17:25:24,precomputeTerritoryVision,15.280530214309692
2025-06-08 17:25:24,connectHarborsParallel,16.991715908050537
2025-06-08 17:25:24,workerInit,22.627342224121094
2025-06-08 17:25:24,dataSerialization,0.016885995864868164
2025-06-08 17:26:41,retrieveMapData,1.8835067749023438e-05
2025-06-08 17:26:41,tileGen,0.07247066497802734
2025-06-08 17:26:41,linkAdj,0.008233070373535156
2025-06-08 17:26:41,cloudPrecompParallel,0.1299138069152832
2025-06-08 17:26:41,generationCycles,0.8097352981567383
2025-06-08 17:26:41,setTileColors,0.024116992950439453
2025-06-08 17:26:41,indexOceansParallel,0.002493143081665039
2025-06-08 17:26:41,findLandRegionsParallel,0.001207113265991211
2025-06-08 17:26:41,assignCoastTiles,0.0006608963012695312
2025-06-08 17:26:41,createTerritories,0.38649797439575195
2025-06-08 17:26:41,precomputeTerritoryVision,1.8121700286865234
2025-06-08 17:26:41,connectHarborsParallel,2.5874571800231934
2025-06-08 17:26:41,workerInit,3.8990001678466797
2025-06-08 17:26:41,dataSerialization,0.0035858154296875
2025-06-08 19:05:56,retrieveMapData,2.4080276489257812e-05
2025-06-08 19:05:56,tileGen,0.06588172912597656
2025-06-08 19:05:56,linkAdj,0.006006956100463867
2025-06-08 19:05:56,cloudPrecompParallel,0.11037492752075195
2025-06-08 19:05:56,generationCycles,0.7487959861755371
2025-06-08 19:05:56,setTileColors,0.025137901306152344
2025-06-08 19:05:56,findLandRegionsParallel,0.0017001628875732422
2025-06-08 19:05:56,indexOceansParallel,0.0014338493347167969
2025-06-08 19:05:56,assignCoastTiles,0.0004088878631591797
2025-06-08 19:05:56,createTerritories,0.44599318504333496
2025-06-08 19:05:56,connectHarborsParallel,2.618896007537842
2025-06-08 19:05:56,precomputeTerritoryVision,2.8536159992218018
2025-06-08 19:05:56,workerInit,4.155095100402832
2025-06-08 19:05:56,dataSerialization,0.0035676956176757812
2025-06-08 20:05:10,retrieveMapData,1.811981201171875e-05
2025-06-08 20:05:10,tileGen,0.06867289543151855
2025-06-08 20:05:10,linkAdj,0.007609128952026367
2025-06-08 20:05:10,cloudPrecompParallel,0.08394718170166016
2025-06-08 20:05:10,generationCycles,0.7864701747894287
2025-06-08 20:05:10,setTileColors,0.024985790252685547
2025-06-08 20:05:10,findLandRegionsParallel,0.0009648799896240234
2025-06-08 20:05:10,indexOceansParallel,0.0019989013671875
2025-06-08 20:05:10,assignCoastTiles,0.0004470348358154297
2025-06-08 20:05:10,createTerritories,0.3143157958984375
2025-06-08 20:05:10,precomputeTerritoryVision,2.20796799659729
2025-06-08 20:05:10,connectHarborsParallel,2.898012161254883
2025-06-08 20:05:10,workerInit,4.109722852706909
2025-06-08 20:05:10,dataSerialization,0.0032088756561279297
2025-06-08 20:18:40,retrieveMapData,1.4066696166992188e-05
2025-06-08 20:18:40,tileGen,0.48675012588500977
2025-06-08 20:18:40,linkAdj,0.05495786666870117
2025-06-08 20:18:40,cloudPrecompParallel,0.1448218822479248
2025-06-08 20:18:40,generationCycles,7.315046072006226
2025-06-08 20:18:40,setTileColors,0.29598307609558105
2025-06-08 20:18:40,findLandRegionsParallel,0.011338949203491211
2025-06-08 20:18:40,indexOceansParallel,0.022509098052978516
2025-06-08 20:18:40,assignCoastTiles,0.0053899288177490234
2025-06-08 20:18:40,createTerritories,2.4263617992401123
2025-06-08 20:18:40,precomputeTerritoryVision,24.311944007873535
2025-06-08 20:18:40,connectHarborsParallel,29.86457395553589
2025-06-08 20:18:40,workerInit,40.491458892822266
2025-06-08 20:18:40,dataSerialization,0.04159188270568848
2025-06-08 20:20:45,retrieveMapData,1.2159347534179688e-05
2025-06-08 20:20:45,tileGen,0.5236597061157227
2025-06-08 20:20:45,linkAdj,0.054007768630981445
2025-06-08 20:20:45,cloudPrecompParallel,0.06893706321716309
2025-06-08 20:20:45,generationCycles,7.558284044265747
2025-06-08 20:20:45,setTileColors,0.3583259582519531
2025-06-08 20:20:45,indexOceansParallel,0.02305006980895996
2025-06-08 20:20:45,findLandRegionsParallel,0.0169069766998291
2025-06-08 20:20:45,assignCoastTiles,0.0059430599212646484
2025-06-08 20:20:45,createTerritories,2.96500301361084
2025-06-08 20:20:45,precomputeTerritoryVision,30.051188945770264
2025-06-08 20:20:45,connectHarborsParallel,35.660157918930054
2025-06-08 20:20:45,workerInit,47.17614507675171
2025-06-08 20:20:45,dataSerialization,0.031100749969482422
2025-06-08 23:14:07,retrieveMapData,1.3828277587890625e-05
2025-06-08 23:14:07,tileGen,0.4852752685546875
2025-06-08 23:14:07,linkAdj,0.057530879974365234
2025-06-08 23:14:07,cloudPrecompParallel,0.12182116508483887
2025-06-08 23:14:07,generationCycles,6.890139102935791
2025-06-08 23:14:07,setTileColors,0.29248595237731934
2025-06-08 23:14:07,findLandRegionsParallel,0.01510000228881836
2025-06-08 23:14:07,indexOceansParallel,0.017401933670043945
2025-06-08 23:14:07,assignCoastTiles,0.0046961307525634766
2025-06-08 23:14:07,createTerritories,2.5522851943969727
2025-06-08 23:14:07,precomputeTerritoryVision,27.948946952819824
2025-06-08 23:14:07,connectHarborsParallel,31.971056699752808
2025-06-08 23:14:07,workerInit,42.294909954071045
2025-06-08 23:14:07,dataSerialization,0.035310983657836914
2025-11-25 10:38:04,retrieveMapData,5.245208740234375e-06
2025-11-25 10:38:04,tileGen,0.2978081703186035
2025-11-25 10:38:04,linkAdj,0.03231477737426758
2025-11-25 10:38:04,cloudPrecompParallel,0.10061216354370117
2025-11-25 10:38:04,generationCycles,4.094135046005249
2025-11-25 10:38:04,setTileColors,0.21082401275634766
2025-11-25 10:38:04,findLandRegionsParallel,0.010728120803833008
2025-11-25 10:38:04,indexOceansParallel,0.012781143188476562
2025-11-25 10:38:04,assignCoastTiles,0.003762960433959961
2025-11-25 10:38:04,createTerritories,0.18335795402526855
2025-11-25 10:38:04,precomputeTerritoryVision,5.2731029987335205
2025-11-25 10:38:04,connectHarborsParallel,11.631176948547363
2025-11-25 10:38:04,workerInit,16.484737157821655
2025-11-25 10:38:04,dataSerialization,0.03522896766662598
2025-11-25 10:42:11,retrieveMapData,6.198883056640625e-06
2025-11-25 10:42:11,tileGen,0.278231143951416
2025-11-25 10:42:11,linkAdj,0.02958393096923828
2025-11-25 10:42:11,cloudPrecompParallel,0.07913970947265625
2025-11-25 10:42:11,generationCycles,4.200592994689941
2025-11-25 10:42:11,setTileColors,0.2099311351776123
2025-11-25 10:42:11,findLandRegionsParallel,0.0098419189453125
2025-11-25 10:42:11,indexOceansParallel,0.011145830154418945
2025-11-25 10:42:11,assignCoastTiles,0.0035071372985839844
2025-11-25 10:42:11,createTerritories,0.6130049228668213
2025-11-25 10:42:11,precomputeTerritoryVision,4.733994007110596
2025-11-25 10:42:11,connectHarborsParallel,10.158170938491821
2025-11-25 10:42:11,workerInit,15.520684957504272
2025-11-25 10:42:11,dataSerialization,0.021190166473388672
2025-11-25 10:49:55,retrieveMapData,1.5020370483398438e-05
2025-11-25 10:49:55,tileGen,0.27511096000671387
2025-11-25 10:49:55,linkAdj,0.03137683868408203
2025-11-25 10:49:55,cloudPrecompParallel,0.14997196197509766
2025-11-25 10:49:55,generationCycles,3.804661989212036
2025-11-25 10:49:55,setTileColors,0.18226313591003418
2025-11-25 10:49:55,findLandRegionsParallel,0.007946014404296875
2025-11-25 10:49:55,indexOceansParallel,0.01346898078918457
2025-11-25 10:49:55,assignCoastTiles,0.003593921661376953
2025-11-25 10:49:55,createTerritories,0.49618005752563477
2025-11-25 10:49:55,precomputeTerritoryVision,3.8945298194885254
2025-11-25 10:49:55,connectHarborsParallel,9.79827094078064
2025-11-25 10:49:55,workerInit,14.618810176849365
2025-11-25 10:49:55,dataSerialization,0.022557973861694336
2025-11-25 10:51:14,retrieveMapData,6.9141387939453125e-06
2025-11-25 10:51:14,tileGen,0.053495168685913086
2025-11-25 10:51:14,linkAdj,0.008402824401855469
2025-11-25 10:51:14,cloudPrecompParallel,0.08699297904968262
2025-11-25 10:51:14,generationCycles,0.9506661891937256
2025-11-25 10:51:14,setTileColors,0.02519392967224121
2025-11-25 10:51:14,findLandRegionsParallel,0.0022962093353271484
2025-11-25 10:51:14,indexOceansParallel,0.0028841495513916016
2025-11-25 10:51:14,assignCoastTiles,0.00057220458984375
2025-11-25 10:51:14,createTerritories,0.16486024856567383
2025-11-25 10:51:14,precomputeTerritoryVision,1.22813081741333
2025-11-25 10:51:14,connectHarborsParallel,2.414551019668579
2025-11-25 10:51:14,workerInit,3.625926971435547
2025-11-25 10:51:14,dataSerialization,0.0052759647369384766
2025-12-18 23:05:08,retrieveMapData,7.152557373046875e-06
2025-12-18 23:05:08,tileGen,0.05442619323730469
2025-12-18 23:05:08,linkAdj,0.008556127548217773
2025-12-18 23:05:08,cloudPrecompParallel,0.09926486015319824
2025-12-18 23:05:08,generationCycles,1.0045979022979736
2025-12-18 23:05:08,setTileColors,0.02731013298034668
2025-12-18 23:05:08,findLandRegionsParallel,0.002034902572631836
2025-12-18 23:05:08,indexOceansParallel,0.0032677650451660156
2025-12-18 23:05:08,assignCoastTiles,0.0006268024444580078
2025-12-18 23:05:08,createTerritories,0.2226090431213379
2025-12-18 23:05:08,precomputeTerritoryVision,1.0040833950042725
2025-12-18 23:05:08,connectHarborsParallel,3.0987460613250732
2025-12-18 23:05:08,workerInit,4.426209926605225
2025-12-18 23:05:08,dataSerialization,0.005643129348754883
2025-12-20 20:32:37,retrieveMapData,6.9141387939453125e-06
2025-12-20 20:32:37,tileGen,0.05412769317626953
2025-12-20 20:32:37,linkAdj,0.008565187454223633
2025-12-20 20:32:37,cloudPrecompParallel,0.10518908500671387
2025-12-20 20:32:37,generationCycles,1.075685977935791
2025-12-20 20:32:37,setTileColors,0.04493594169616699
2025-12-20 20:32:37,findLandRegionsParallel,0.0020608901977539062
2025-12-20 20:32:37,indexOceansParallel,0.003568887710571289
2025-12-20 20:32:37,assignCoastTiles,0.0008530616760253906
2025-12-20 20:32:37,createTerritories,0.23010492324829102
2025-12-20 20:32:37,precomputeTerritoryVision,1.075953722000122
2025-12-20 20:32:37,connectHarborsParallel,2.48258376121521
2025-12-20 20:32:37,workerInit,3.9066317081451416
2025-12-20 20:32:37,dataSerialization,0.00518798828125
